accession_number,cik,company_name,sector,stratum,form,filing_date,section_type,source_document,verdict,n_toc_entries,n_matching,n_resolvable,shipped_span_is_none,best_source,best_words,best_end_ran_to_eof,rec_words,rec_guarded_words,rec_end_at_eof,end_guard_shortened_span,fb_words,fb_end_at_eof,doc_words,head_char_offset,head_opens_on_item1a,clears_word_floor_15,clears_char_gate_30,guarded_span_still_ends_at_eof,band_p4_0.5-2x_median,band_bimodal_recalibrated,defensible_span,best_head
0000797468-16-000023,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2016-05-05,RISK_FACTORS,oxyform10q33116.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,12669,,False,False,,,,,False,
0000797468-16-000036,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2016-08-03,RISK_FACTORS,oxyform10q63016.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,13583,,False,False,,,,,False,
0000797468-16-000039,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2016-11-01,RISK_FACTORS,oxyform10q93016.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,14712,,False,False,,,,,False,
0000797468-17-000007,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2017-05-04,RISK_FACTORS,oxyform10q33117.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,10390,,False,False,,,,,False,
0000797468-17-000019,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2017-08-02,RISK_FACTORS,oxyform10q63017.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,12930,,False,False,,,,,False,
0000797468-17-000025,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2017-11-01,RISK_FACTORS,oxyform10q93017.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,12992,,False,False,,,,,False,
0000797468-18-000008,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2018-05-08,RISK_FACTORS,oxyform10q33118.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,11068,,False,False,,,,,False,
0000797468-18-000014,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2018-08-08,RISK_FACTORS,oxyform10q63018.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,13059,,False,False,,,,,False,
0000797468-18-000017,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,2018-11-05,RISK_FACTORS,oxyform10q93018.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,13617,,False,False,,,,,False,
0001104659-15-054841,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2015-07-30,RISK_FACTORS,a15-11930_110q.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,29340,,False,False,,,,,False,
0001104659-15-074070,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2015-10-29,RISK_FACTORS,a15-17857_110q.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,30451,,False,False,,,,,False,
0001104659-16-114676,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2016-04-27,RISK_FACTORS,a16-6525_110q.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,26659,,False,False,,,,,False,
0001104659-16-134971,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2016-07-28,RISK_FACTORS,a16-11620_110q.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,29030,,False,False,,,,,False,
0001104659-16-152187,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2016-10-26,RISK_FACTORS,a16-17219_110q.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,29242,,False,False,,,,,False,
0001104659-17-026354,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2017-04-26,RISK_FACTORS,a17-8901_110q.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,,,28120,,False,False,,,,,False,
0001104659-17-047373,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2017-07-27,RISK_FACTORS,a17-13355_110q.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,29274,,False,False,,,,,False,
0001104659-17-064025,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2017-10-26,RISK_FACTORS,a17-20636_110q.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,29411,,False,False,,,,,False,
0001104659-18-031721,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2018-05-09,RISK_FACTORS,a18-8660_110q.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,26930,,False,False,,,,,False,
0000726728-18-000087,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2018-08-02,RISK_FACTORS,o-06302018x10q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,29528,,False,False,,,,,False,
0000726728-18-000108,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2018-11-01,RISK_FACTORS,o-20180930.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,30099,,False,False,,,,,False,
0000726728-19-000049,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2019-05-02,RISK_FACTORS,o-03311910qdocument.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,28044,,False,False,,,,,False,
0000726728-19-000079,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2019-08-06,RISK_FACTORS,o-06301910qdocument.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,32672,,False,False,,,,,False,
0000726728-19-000094,726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,2019-11-05,RISK_FACTORS,o-09301910qdocument1.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,32513,,False,False,,,,,False,
0001034054-15-000012,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2015-08-06,RISK_FACTORS,sbac-20150630x10q.htm,R1_genuinely_absent_from_toc,1,0,0,True,none,,,,,,,,,20895,,False,False,,,,,False,
0001034054-15-000015,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2015-11-09,RISK_FACTORS,sbac-20150930x10q.htm,R1_genuinely_absent_from_toc,2,0,0,True,none,,,,,,,,,21426,,False,False,,,,,False,
0001034054-16-000020,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2016-05-10,RISK_FACTORS,sbac-20160331x10q.htm,R1_genuinely_absent_from_toc,2,0,0,True,none,,,,,,,,,17792,,False,False,,,,,False,
0001034054-16-000022,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2016-08-09,RISK_FACTORS,sbac-20160630x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,12855.0,0.0,23227,,False,False,,,,,False,
0001034054-16-000025,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2016-11-09,RISK_FACTORS,sbac-20160930x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,4156.0,0.0,29150,,False,False,,,,,False,
0001034054-17-000006,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2017-05-08,RISK_FACTORS,sbac-20170331x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,21301,,False,False,,,,,False,
0001034054-17-000008,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2017-08-04,RISK_FACTORS,sbac-20170630x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,24397,,False,False,,,,,False,
0001034054-17-000010,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2017-11-07,RISK_FACTORS,sbac-20170930x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,25703,,False,False,,,,,False,
0001034054-18-000007,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2018-05-07,RISK_FACTORS,sbac-20180331x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,24513,,False,False,,,,,False,
0001034054-18-000016,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2018-08-06,RISK_FACTORS,sbac-20180630x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,26995,,False,False,,,,,False,
0001034054-18-000018,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2018-11-08,RISK_FACTORS,sbac-20180930x10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,27028,,False,False,,,,,False,
0001034054-19-000004,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2019-05-09,RISK_FACTORS,sbac-20190331x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,22919,,False,False,,,,,False,
0001034054-19-000008,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2019-08-06,RISK_FACTORS,sbac-20190630x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,27065,,False,False,,,,,False,
0001034054-19-000011,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2019-11-07,RISK_FACTORS,sbac-20190930x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,27682,,False,False,,,,,False,
0001034054-21-000005,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2021-05-06,RISK_FACTORS,sbac-20210331x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,19972,,False,False,,,,,False,
0001034054-21-000007,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2021-08-05,RISK_FACTORS,sbac-20210630x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,24120,,False,False,,,,,False,
0001034054-21-000011,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2021-11-05,RISK_FACTORS,sbac-20210930x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,25613,,False,False,,,,,False,
0001034054-22-000004,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2022-04-29,RISK_FACTORS,sbac-20220331x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,19201,,False,False,,,,,False,
0001034054-22-000006,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2022-08-04,RISK_FACTORS,sbac-20220630x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,22177,,False,False,,,,,False,
0001034054-22-000008,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2022-11-03,RISK_FACTORS,sbac-20220930x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,22290,,False,False,,,,,False,
0001034054-23-000004,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2023-05-09,RISK_FACTORS,sbac-20230331x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,18953,,False,False,,,,,False,
0001034054-23-000006,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2023-08-03,RISK_FACTORS,sbac-20230630x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,23946,,False,False,,,,,False,
0001034054-23-000008,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2023-11-07,RISK_FACTORS,sbac-20230930x10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,24977,,False,False,,,,,False,
0001034054-24-000005,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2024-05-06,RISK_FACTORS,sbac-20240331x10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,20775,,False,False,,,,,False,
0001034054-24-000009,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2024-08-02,RISK_FACTORS,sbac-20240630x10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,24172,,False,False,,,,,False,
0001034054-24-000012,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2024-11-01,RISK_FACTORS,sbac-20240930x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,26133,,False,False,,,,,False,
0001034054-25-000004,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2025-05-01,RISK_FACTORS,sbac-20250331x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,19447,,False,False,,,,,False,
0001034054-25-000008,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2025-08-07,RISK_FACTORS,sbac-20250630x10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,22898,,False,False,,,,,False,
0001034054-25-000010,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2025-11-06,RISK_FACTORS,sbac-20250930x10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,23569,,False,False,,,,,False,
0001034054-26-000009,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2026-05-05,RISK_FACTORS,sbac-20260331x10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,19162,,False,False,,,,,False,
0001034054-26-000011,1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,2026-08-06,RISK_FACTORS,sbac-20260630x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,23873,,False,False,,,,,False,
0000089800-15-000015,89800,SHERWIN WILLIAMS CO,consumer,core,10-Q,2015-07-22,RISK_FACTORS,shw-2015630x10q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,16286,,False,False,,,,,False,
0000089800-15-000020,89800,SHERWIN WILLIAMS CO,consumer,core,10-Q,2015-10-29,RISK_FACTORS,shw-2015930x10q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,17192,,False,False,,,,,False,
0000089800-17-000009,89800,SHERWIN WILLIAMS CO,consumer,core,10-Q,2017-04-21,RISK_FACTORS,shw-2017331_10q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,17201,,False,False,,,,,False,
0000092230-20-000060,92230,TRUIST FINANCIAL CORP,financials,core,10-Q,2020-05-08,RISK_FACTORS,tfc-20200331.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,610.0,0.0,39713,,False,False,,,,,False,
0000092230-20-000099,92230,TRUIST FINANCIAL CORP,financials,core,10-Q,2020-08-04,RISK_FACTORS,tfc-20200630.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,704.0,0.0,47078,,False,False,,,,,False,
0000092230-20-000114,92230,TRUIST FINANCIAL CORP,financials,core,10-Q,2020-11-02,RISK_FACTORS,tfc-20200930.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,737.0,0.0,48033,,False,False,,,,,False,
0000036104-24-000052,36104,US BANCORP \DE\,financials,core,10-Q,2024-08-06,RISK_FACTORS,usb-20240630.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,47.0,0.0,51085,,False,False,,,,,False,
0000036104-24-000072,36104,US BANCORP \DE\,financials,core,10-Q,2024-11-05,RISK_FACTORS,usb-20240930.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,47.0,0.0,51185,,False,False,,,,,False,
0000036104-25-000028,36104,US BANCORP \DE\,financials,core,10-Q,2025-05-06,RISK_FACTORS,usb-20250331.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,47.0,0.0,44194,,False,False,,,,,False,
0000036104-25-000055,36104,US BANCORP \DE\,financials,core,10-Q,2025-08-07,RISK_FACTORS,usb-20250630.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,47.0,0.0,50281,,False,False,,,,,False,
0000036104-25-000064,36104,US BANCORP \DE\,financials,core,10-Q,2025-11-05,RISK_FACTORS,usb-20250930.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,47.0,0.0,50417,,False,False,,,,,False,
0000036104-26-000024,36104,US BANCORP \DE\,financials,core,10-Q,2026-05-04,RISK_FACTORS,usb-20260331.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,47.0,0.0,44261,,False,False,,,,,False,
0000036104-26-000044,36104,US BANCORP \DE\,financials,core,10-Q,2026-08-06,RISK_FACTORS,usb-20260630.htm,R1_genuinely_absent_from_toc,4,0,0,True,none,,,,,,,47.0,0.0,50154,,False,False,,,,,False,
0000766704-15-000031,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2015-08-04,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,34.0,0.0,27747,,False,False,,,,,False,
0000766704-15-000043,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2015-10-30,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,35.0,0.0,28355,,False,False,,,,,False,
0000766704-16-000072,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2016-05-05,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,34.0,0.0,24573,,False,False,,,,,False,
0000766704-16-000082,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2016-08-02,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,35.0,0.0,28185,,False,False,,,,,False,
0000766704-16-000092,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2016-11-02,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,34.0,0.0,29189,,False,False,,,,,False,
0000766704-17-000024,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2017-05-05,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,34.0,0.0,23478,,False,False,,,,,False,
0000766704-17-000035,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2017-07-28,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,34.0,0.0,25818,,False,False,,,,,False,
0000766704-17-000050,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2017-11-07,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,34.0,0.0,26310,,False,False,,,,,False,
0000766704-18-000030,766704,WELLTOWER INC.,materials_realestate,extension,10-Q,2018-05-04,RISK_FACTORS,10-Q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,34.0,0.0,24111,,False,False,,,,,False,
0000107263-17-000006,107263,"WILLIAMS COMPANIES, INC.",energy,core,10-Q,2017-05-04,RISK_FACTORS,wmb_20170331x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,21241.0,0.0,25020,,False,False,,,,,False,
0000107263-17-000015,107263,"WILLIAMS COMPANIES, INC.",energy,core,10-Q,2017-08-03,RISK_FACTORS,wmb_20170630x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,9218.0,0.0,28038,,False,False,,,,,False,
0000107263-17-000022,107263,"WILLIAMS COMPANIES, INC.",energy,core,10-Q,2017-11-02,RISK_FACTORS,wmb_20170930x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,10257.0,0.0,31150,,False,False,,,,,False,
0001483096-16-000024,1483096,WILLIAMS PARTNERS L.P.,energy,core,10-Q,2016-05-05,RISK_FACTORS,wpz_20160331x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,18213.0,0.0,22178,,False,False,,,,,False,
0001483096-17-000006,1483096,WILLIAMS PARTNERS L.P.,energy,core,10-Q,2017-05-04,RISK_FACTORS,wpz_20170331x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,17746.0,0.0,21899,,False,False,,,,,False,
0001483096-17-000012,1483096,WILLIAMS PARTNERS L.P.,energy,core,10-Q,2017-08-03,RISK_FACTORS,wpz_20170630x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,9367.0,0.0,24797,,False,False,,,,,False,
0001483096-17-000022,1483096,WILLIAMS PARTNERS L.P.,energy,core,10-Q,2017-11-02,RISK_FACTORS,wpz_20170930x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,10473.0,0.0,27767,,False,False,,,,,False,
0001144204-17-023373,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2017-05-01,RISK_FACTORS,v464157_10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,32674,,False,False,,,,,False,
0001144204-17-038196,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2017-07-26,RISK_FACTORS,v471123_10q.htm,R1_genuinely_absent_from_toc,9,0,0,True,none,,,,,,,,,40701,,False,False,,,,,False,
0001144204-17-054180,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2017-10-26,RISK_FACTORS,v476554_10q.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,,,44126,,False,False,,,,,False,
0001144204-18-024785,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2018-05-02,RISK_FACTORS,tv490581_10q.htm,R1_genuinely_absent_from_toc,20,0,0,True,none,,,,,,,,,33874,,False,False,,,,,False,
0001144204-18-039733,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2018-07-25,RISK_FACTORS,tv498819_10q.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,,,41823,,False,False,,,,,False,
0001144204-18-055981,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2018-10-30,RISK_FACTORS,tv504414_10q.htm,R1_genuinely_absent_from_toc,20,0,0,True,none,,,,,,,,,42740,,False,False,,,,,False,
0001558370-19-003257,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2019-04-25,RISK_FACTORS,wcn-20190331x10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,31711,,False,False,,,,,False,
0001558370-19-006491,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2019-07-30,RISK_FACTORS,wcn-20190630x10q.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,,,39271,,False,False,,,,,False,
0001558370-19-009250,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2019-10-29,RISK_FACTORS,wcn-20190930x10q5e577a.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,39725,,False,False,,,,,False,
0001558370-20-009797,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2020-08-07,RISK_FACTORS,wcn-20200630x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,40809,,False,False,,,,,False,
0001558370-20-011956,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2020-10-29,RISK_FACTORS,wcn-20200930x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,43406,,False,False,,,,,False,
0001558370-21-005162,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2021-04-29,RISK_FACTORS,wcn-20210331x10q.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,,,29384,,False,False,,,,,False,
0001558370-21-010352,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2021-08-05,RISK_FACTORS,wcn-20210630x10q.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,,,38856,,False,False,,,,,False,
0001558370-21-013672,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2021-10-28,RISK_FACTORS,wcn-20210930x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,40724,,False,False,,,,,False,
0001558370-22-006923,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2022-05-04,RISK_FACTORS,wcn-20220331x10q.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,,,27229,,False,False,,,,,False,
0001558370-22-011734,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2022-08-03,RISK_FACTORS,wcn-20220630x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,31475,,False,False,,,,,False,
0001558370-22-016106,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2022-11-03,RISK_FACTORS,wcn-20220930x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,33969,,False,False,,,,,False,
0001558370-23-006942,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2023-04-27,RISK_FACTORS,wcn-20230331x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,26110,,False,False,,,,,False,
0001558370-23-013028,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2023-08-03,RISK_FACTORS,wcn-20230630x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,32265,,False,False,,,,,False,
0001558370-23-016758,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2023-10-26,RISK_FACTORS,wcn-20230930x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,32721,,False,False,,,,,False,
0001558370-24-005670,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2024-04-25,RISK_FACTORS,wcn-20240331x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,28620,,False,False,,,,,False,
