recon_date,cik,name,sector,stratum,float_usd,float_instant,float_accn,shares_outstanding,shares_source,implied_price_usd,zero_float_instant,zero_float_filed,flags,float_to_assets,scale_verdict
2022-07-01,829224,STARBUCKS CORP,consumer,core,129300000000.0,2021-03-28,0000829224-21-000086,1173200000.0,same_accn@2021-11-12,110.21138765768838,,,,,
2022-07-01,831001,CITIGROUP INC,financials,core,143200000000.0,2021-06-30,0000831001-22-000036,1980894613.0,same_accn@2022-01-31,72.29056965485321,,,,,
2022-07-01,831259,FREEPORT-MCMORAN INC,materials_realestate,extension,48600000000.0,2021-06-30,0000831259-22-000012,1454781055.0,same_accn@2022-01-31,33.40708887633954,,,,,
2022-07-01,858877,"CISCO SYSTEMS, INC.",tech,core,189000000000.0,2021-01-22,0000858877-21-000013,4217735917.0,same_accn@2021-09-03,44.810771399465025,,,,,
2022-07-01,882095,"GILEAD SCIENCES, INC.",healthcare,core,62600000000.0,2021-06-30,0000882095-22-000007,1253886724.0,same_accn@2022-02-18,49.92476497422426,,,,,
2022-07-01,886982,GOLDMAN SACHS GROUP INC,financials,core,127400000000.0,2021-06-30,0001193125-22-052682,337922970.0,same_accn@2022-02-11,377.00899705042247,,,,,
2022-07-01,895421,MORGAN STANLEY,financials,core,162040978089.0,2021-06-30,0000895421-22-000400,1781299489.0,same_accn@2022-01-31,90.96784627719612,,,,,
2022-07-01,895728,ENBRIDGE INC,energy,core,77700000000.0,2021-06-30,0001193125-22-068180,2026274277.0,same_accn@2022-02-04,38.34624013242606,,,,,
2022-07-01,896878,INTUIT INC.,tech,core,96200000000.0,2021-01-31,0000896878-21-000233,273091929.0,same_accn@2021-08-31,352.2623328791236,,,,,
2022-07-01,936468,LOCKHEED MARTIN CORP,industrials,extension,105300000000.0,2021-06-25,0000936468-22-000008,272326925.0,same_accn@2022-01-19,386.6676054892479,,,,,
2022-07-01,1018724,AMAZON COM INC,consumer,core,1507362696975.0,2021-06-30,0001018724-22-000005,508844410.0,same_accn@2022-01-26,2962.3253539819766,,,implied_price_out_of_band,3.584273644628807,corroborated by balance sheet
2022-07-01,1032208,SEMPRA,utilities,extension,41700000000.0,2021-06-30,0001032208-22-000007,315653893.0,same_accn@2022-02-18,132.10671854441534,,,,,
2022-07-01,1035002,VALERO ENERGY CORP/TX,energy,core,31900000000.0,2021-06-30,0001035002-22-000007,409303630.0,same_accn@2022-02-18,77.937251619293,,,,,
2022-07-01,1035267,INTUITIVE SURGICAL INC,healthcare,core,108700000000.0,2021-06-30,0001035267-22-000014,357744031.0,same_accn@2022-01-26,303.84853577053815,,,,,
2022-07-01,1038357,PIONEER NATURAL RESOURCES CO,energy,core,39435041959.0,2021-06-30,0001038357-22-000039,242884015.0,same_accn@2022-02-18,162.3616192238917,,,,,
2022-07-01,1039684,ONEOK INC /NEW/,energy,core,24400000000.0,2021-06-30,0001039684-22-000015,446213285.0,same_accn@2022-02-22,54.6823701136554,,,,,
2022-07-01,1045609,"Prologis, Inc.",materials_realestate,extension,87997816686.0,2021-06-30,0001564590-22-004436,740000000.0,same_accn@2022-02-07,118.9159684945946,,,,,
2022-07-01,1045810,NVIDIA CORP,tech,core,467250000000.0,2021-07-30,0001045810-22-000036,2510000000.0,same_accn@2022-03-11,186.15537848605578,,,,,
2022-07-01,1051470,CROWN CASTLE INC.,materials_realestate,extension,84000000000.0,2021-06-30,0001051470-22-000019,432214568.0,same_accn@2022-02-18,194.34791471443415,,,,,
2022-07-01,1053507,AMERICAN TOWER CORP /MA/,materials_realestate,extension,122500000000.0,2021-06-30,0001053507-22-000017,,no_concept,,,,,,
2022-07-01,1060391,"REPUBLIC SERVICES, INC.",utilities,extension,35000000000.0,2021-06-30,0001060391-22-000007,316431349.0,same_accn@2022-02-03,110.60850990462389,,,,,
2022-07-01,1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,energy,core,35790000000.0,2021-06-30,0001061219-22-000008,2176379587.0,same_accn@2022-01-31,16.44474163136874,,,,,
2022-07-01,1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,42527000000.0,2021-06-30,0001558370-22-001845,,no_fact_within_400d,,,,,,
2022-07-01,1065280,NETFLIX INC,consumer,core,229758549359.0,2021-06-30,0001065280-22-000036,443963107.0,same_accn@2021-12-31,517.5172119853644,,,,,
2022-07-01,1067983,BERKSHIRE HATHAWAY INC,financials,core,503600000000.0,2021-06-30,0001564590-22-007322,,no_fact_within_400d,,,,,,
2022-07-01,1075531,Booking Holdings Inc.,industrials,extension,89700000000.0,2021-06-30,0001075531-22-000008,40887702.0,same_accn@2022-02-16,2193.8136802112285,,,implied_price_out_of_band,3.7942557421428873,corroborated by balance sheet
2022-07-01,1090012,DEVON ENERGY CORP/DE,energy,core,19600000000.0,2021-06-30,0001564590-22-005321,664200000.0,same_accn@2022-02-02,29.509183980728697,,,,,
2022-07-01,1090727,UNITED PARCEL SERVICE INC,industrials,extension,151320492469.0,2021-06-30,0001090727-22-000007,,no_fact_within_400d,,,,,,
2022-07-01,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",consumer,core,90200000000.0,2021-06-30,0001091667-22-000024,,no_fact_within_400d,,,,,,
2022-07-01,1099590,MERCADOLIBRE INC,financials,core,71151553526.0,2021-06-30,0001562762-22-000049,50418980.0,same_accn@2022-02-18,1411.2057309767076,,,implied_price_out_of_band,7.043900662280503,corroborated by balance sheet
2022-07-01,1099800,Edwards Lifesciences Corp,healthcare,core,64028235982.0,2021-06-30,0001099800-22-000005,623207437.0,same_accn@2022-01-31,102.73984580514562,,,,,
2022-07-01,1101239,EQUINIX INC,materials_realestate,extension,72000000000.0,2021-06-30,0001628280-22-003171,90721039.0,same_accn@2022-02-17,793.641704213727,,,,,
2022-07-01,1103982,"Mondelez International, Inc.",consumer,core,85800000000.0,2021-06-30,0001103982-22-000003,,no_concept,,,,,,
2022-07-01,1108524,"Salesforce, Inc.",tech,core,194400000000.0,2021-07-31,0001108524-22-000013,990000000.0,same_accn@2022-03-01,196.36363636363637,,,,,
2022-07-01,1109357,EXELON CORP,utilities,extension,43290833498.0,2021-06-30,0001109357-22-000039,980136968.0,same_accn@2022-01-31,44.16814681149747,,,,,
2022-07-01,1136893,"Fidelity National Information Services, Inc.",financials,core,87314922669.0,2021-06-30,0001136893-22-000038,609590707.0,same_accn@2022-02-21,143.2353244010329,,,,,
2022-07-01,1141391,Mastercard Inc,financials,core,317900000000.0,2021-06-30,0001141391-22-000023,,no_fact_within_400d,,,,,,
2022-07-01,1156039,"Elevance Health, Inc.",healthcare,core,93007966095.0,2021-06-30,0001156039-22-000009,241304369.0,same_accn@2022-02-03,385.43838423000125,,,,,
2022-07-01,1156375,CME GROUP INC.,financials,core,76000000000.0,2021-06-30,0001156375-22-000076,,no_fact_within_400d,,,,,,
2022-07-01,1163165,CONOCOPHILLIPS,energy,core,81500000000.0,2021-06-30,0001562762-22-000031,1299526916.0,same_accn@2022-01-31,62.715130403655294,,,,,
2022-07-01,1164727,NEWMONT Corp /DE/,materials_realestate,extension,50629300966.0,2021-06-30,0001164727-22-000007,792502327.0,same_accn@2022-02-17,63.88536568423224,,,,,
2022-07-01,1166691,COMCAST CORP,consumer,core,259633000000.0,2021-06-30,0001166691-22-000009,,no_fact_within_400d,,,,,,
2022-07-01,1276187,Energy Transfer LP,energy,core,28650000000.0,2021-06-30,0001276187-22-000020,3082828515.0,same_accn@2022-02-11,9.293413454753905,,,,,
2022-07-01,1283699,"T-Mobile US, Inc.",utilities,extension,86100000000.0,2021-06-30,0001283699-22-000018,1249289954.0,same_accn@2022-02-07,68.91914861263665,,,,,
2022-07-01,1297996,"DIGITAL REALTY TRUST, INC.",materials_realestate,extension,42000000000.0,2021-06-30,0001558370-22-002195,284469103.0,same_accn@2022-02-22,147.64345075465013,,,,,
2022-07-01,1318605,"Tesla, Inc.",consumer,core,541280000000.0,2021-06-30,0001564590-22-016871,1033507611.0,same_accn@2022-01-31,523.7310245603987,,,,,
2022-07-01,1326801,"Meta Platforms, Inc.",tech,core,857000000000.0,2021-06-30,0001326801-22-000018,,no_concept,,,,,,
2022-07-01,1341439,ORACLE CORP,tech,core,137902273000.0,2021-11-30,0001564590-22-023675,2664926000.0,same_accn@2022-06-13,51.74713031431267,,,,,
2022-07-01,1364742,"BlackRock Finance, Inc.",financials,core,131800000000.0,2021-06-30,0001564590-22-007117,152042401.0,same_accn@2022-01-31,866.8634481771963,,,,,
2022-07-01,1373715,"ServiceNow, Inc.",tech,core,82900000000.0,2021-06-30,0001373715-22-000024,200000000.0,same_accn@2022-01-31,414.5,,,,,
2022-07-01,1403161,VISA INC.,financials,core,358600000000.0,2021-03-31,0001403161-21-000060,,no_fact_within_400d,,,,,,
2022-07-01,1413329,Philip Morris International Inc.,consumer,core,154000000000.0,2021-06-30,0001413329-22-000011,1549827817.0,same_accn@2022-01-31,99.36587684824087,,,,,
2022-07-01,1506307,"KINDER MORGAN, INC.",energy,core,36152128132.0,2021-06-30,0001506307-22-000018,2267484557.0,same_accn@2022-02-04,15.943715259446417,,,,,
2022-07-01,1510295,Marathon Petroleum Corp,energy,core,38500000000.0,2021-06-30,0001510295-22-000011,565212958.0,same_accn@2022-02-15,68.11591888521423,,,,,
2022-07-01,1512673,"Block, Inc.",tech,core,95200000000.0,2021-06-30,0001628280-22-003825,,no_concept,,,,,,
2022-07-01,1534701,Phillips 66,energy,core,37500000000.0,2021-06-30,0001534701-22-000078,438461584.0,same_accn@2022-01-31,85.52630690674145,,,,,
2022-07-01,1539838,"Diamondback Energy, Inc.",energy,core,16900000000.0,2021-06-30,0001539838-22-000008,177414969.0,same_accn@2022-02-18,95.25690022243839,,,,,
2022-07-01,1543151,"Uber Technologies, Inc",financials,core,90500000000.0,2021-06-30,0001543151-22-000008,1954464088.0,same_accn@2022-02-22,46.304253199458124,,,,,
2022-07-01,1551152,AbbVie Inc.,healthcare,core,197245909217.0,2021-06-30,0001551152-22-000007,1768753829.0,same_accn@2022-01-31,111.5168804064254,,,,,
2022-07-01,1555280,Zoetis Inc.,healthcare,core,88374000000.0,2021-06-30,0001555280-22-000078,471970580.0,same_accn@2022-02-11,187.24472190618323,,,,,
2022-07-01,1564408,Snap Inc,tech,core,81700000000.0,2021-06-30,0001564590-22-003868,,no_concept,,,,,,
2022-07-01,1585521,"Zoom Communications, Inc.",tech,core,93200000000.0,2021-07-31,0001585521-22-000037,,no_concept,,,,,,
2022-07-01,1613103,Medtronic plc,healthcare,core,161200000000.0,2021-10-29,0001613103-22-000023,1328709310.0,same_accn@2022-06-20,121.3207424579572,,,,,
2022-07-01,1633917,"PayPal Holdings, Inc.",financials,core,342200000000.0,2021-06-30,0001633917-22-000027,,no_concept,,,,,,
2022-07-01,1652044,Alphabet Inc.,tech,core,1451100000000.0,2021-06-30,0001652044-22-000019,,no_concept,,,,,,
2022-07-01,1682852,"Moderna, Inc.",healthcare,core,80800000000.0,2021-06-30,0001682852-22-000012,402872986.0,same_accn@2022-02-18,200.5594884934777,,,,,
2022-07-01,1707925,LINDE PLC,materials_realestate,extension,149000000000.0,2021-06-30,0001628280-22-004180,507744577.0,same_accn@2022-01-31,293.4546359517297,,,,,
2022-07-01,1730168,Broadcom Inc.,tech,core,182800000000.0,2021-04-30,0001730168-21-000153,412873968.0,same_accn@2021-11-26,442.75012272025833,,,,,
2022-07-01,1739940,Cigna Group,healthcare,core,80800000000.0,2021-06-30,0001739940-22-000007,320953245.0,same_accn@2022-01-31,251.75006409422656,,,,,
2022-07-01,1744489,Walt Disney Co,consumer,core,343000000000.0,2021-04-03,0001744489-21-000220,1817655948.0,same_accn@2021-11-17,188.70457876112866,,,,,
2022-07-01,1751788,DOW INC.,materials_realestate,extension,47100000000.0,2021-06-30,0001751788-22-000011,735747193.0,same_accn@2022-01-31,64.01655412092072,,,,,
2023-07-01,1800,ABBOTT LABORATORIES,healthcare,core,186105046190.0,2022-06-30,0001628280-23-004026,,no_concept,,,,,,
2023-07-01,2488,ADVANCED MICRO DEVICES INC,tech,core,139800000000.0,2022-06-25,0000002488-23-000047,1611388217.0,same_accn@2023-02-22,86.75749178573024,,,,,
2023-07-01,2969,"Air Products & Chemicals, Inc.",materials_realestate,extension,55300000000.0,2022-03-31,0000002969-22-000054,221865971.0,same_accn@2022-10-31,249.24957960317403,,,,,
2023-07-01,4447,HESS CORP,energy,core,29523000000.0,2022-06-30,0001628280-23-005059,306180424.0,same_accn@2023-01-31,96.42353882167203,,,,,
2023-07-01,4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,49300311811.0,2022-06-30,0000004904-23-000011,513866081.0,same_accn@2022-12-31,95.93999999972756,,,,,
2023-07-01,6951,APPLIED MATERIALS INC /DE,tech,core,95725229751.0,2022-05-01,0000006951-22-000043,844139722.0,same_accn@2022-12-09,113.39974563002498,,,,,
2023-07-01,8670,AUTOMATIC DATA PROCESSING INC,tech,core,103548812666.0,2021-12-31,0000008670-22-000038,415516984.0,same_accn@2022-07-29,249.20476575754122,,,,,
2023-07-01,10795,BECTON DICKINSON & CO,healthcare,core,74865947637.0,2022-03-31,0001628280-22-030686,283375793.0,same_accn@2022-10-31,264.19316499980647,,,,,
2023-07-01,12927,BOEING CO,industrials,extension,81100000000.0,2022-06-30,0000012927-23-000007,598239585.0,same_accn@2023-01-20,135.56441605247502,,,,,
2023-07-01,14272,BRISTOL MYERS SQUIBB CO,healthcare,core,164301052839.0,2022-06-30,0000014272-23-000046,2098775978.0,same_accn@2023-02-07,78.28422593037702,,,,,
2023-07-01,18230,CATERPILLAR INC,industrials,extension,94700000000.0,2022-06-30,0000018230-23-000011,516345490.0,same_accn@2022-12-31,183.40433263007682,,,,,
2023-07-01,19617,JPMORGAN CHASE & CO,financials,core,327588442114.0,2022-06-30,0000019617-23-000231,2943355459.0,same_accn@2023-01-31,111.29761480636715,,,,,
2023-07-01,21344,COCA COLA CO,consumer,core,276302826050.0,2022-07-01,0000021344-23-000011,,no_concept,,,,,,
2023-07-01,27419,TARGET CORP,consumer,core,75322105637.0,2022-07-29,0000027419-23-000015,460363991.0,same_accn@2023-03-02,163.61424244625596,,,,,
2023-07-01,34088,EXXON MOBIL CORP,energy,core,356000000000.0,2022-06-30,0000034088-23-000020,4070984988.0,same_accn@2023-01-31,87.44812399195219,,,,,
2023-07-01,36104,US BANCORP \DE\,financials,core,68400000000.0,2022-06-30,0001193125-23-050691,1531119852.0,same_accn@2023-01-31,44.673184735116344,,,,,
2023-07-01,45012,HALLIBURTON CO,energy,core,25200000000.0,2022-06-30,0000045012-23-000011,904081200.0,same_accn@2023-01-31,27.873602503845895,,,,,
2023-07-01,49071,HUMANA INC,healthcare,core,59158438222.0,2022-06-30,0000049071-23-000011,,no_concept,,,,,,
2023-07-01,50863,INTEL CORP,tech,core,149200000000.0,2022-07-01,0000050863-23-000006,4137000000.0,same_accn@2023-01-20,36.064781242446216,,,,,
2023-07-01,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,127500000000.0,2022-06-30,0001558370-23-002376,907105611.0,same_accn@2023-02-10,140.55695219373965,,,,,
2023-07-01,55785,KIMBERLY CLARK CORP,materials_realestate,extension,45600000000.0,2022-06-30,0000055785-23-000012,337507349.0,same_accn@2023-01-31,135.1081691557478,,,,,
2023-07-01,59478,ELI LILLY & Co,healthcare,core,274342000000.0,2022-06-30,0000059478-23-000082,950296118.0,same_accn@2023-02-17,288.6910667144281,,,,,
2023-07-01,60667,LOWES COMPANIES INC,consumer,core,120800000000.0,2022-07-29,0000060667-23-000034,596356261.0,same_accn@2023-03-23,202.56348075802293,,,,,
2023-07-01,62709,"MARSH & MCLENNAN COMPANIES, INC.",financials,core,77420628314.0,2022-06-30,0000062709-23-000014,494571451.0,same_accn@2023-02-09,156.54083582353806,,,,,
2023-07-01,63908,MCDONALDS CORP,consumer,core,181588534180.0,2022-06-30,0000063908-23-000012,731496951.0,same_accn@2023-01-31,248.24236646749878,,,,,
2023-07-01,64040,S&P Global Inc.,industrials,extension,113300000000.0,2022-06-30,0000064040-23-000058,,no_concept,,,,,,
2023-07-01,64803,CVS HEALTH Corp,consumer,core,121258020752.0,2022-06-30,0000064803-23-000009,1284111667.0,same_accn@2023-02-01,94.42949851494497,,,,,
2023-07-01,66740,3M CO,healthcare,core,73700000000.0,2022-06-30,0000066740-23-000014,550500000.0,same_accn@2023-01-31,133.87829246139873,,,,,
2023-07-01,70858,BANK OF AMERICA CORP /DE/,financials,core,250136457342.0,2022-06-30,0000070858-23-000092,8003839222.0,same_accn@2023-02-21,31.25205921858784,,,,,
2023-07-01,72903,XCEL ENERGY INC,utilities,extension,38692119433.0,2022-06-30,0000072903-23-000007,549847034.0,same_accn@2023-02-16,70.36887905264211,,,,,
2023-07-01,72971,WELLS FARGO & COMPANY/MN,financials,core,148300000000.0,2022-06-30,0000072971-23-000071,3793867540.0,same_accn@2023-02-10,39.08939846645252,,,,,
2023-07-01,77476,PEPSICO INC,consumer,core,224200000000.0,2021-06-11,0000077476-23-000007,1377251316.0,same_accn@2023-02-02,162.78800927281162,,,,,
2023-07-01,78003,PFIZER INC,healthcare,core,294000000000.0,2022-07-03,0000078003-23-000024,5619074621.0,same_accn@2023-02-21,52.32178246952667,,,,,
2023-07-01,80424,PROCTER & GAMBLE Co,consumer,core,392000000000.0,2021-12-31,0000080424-22-000064,2389553883.0,same_accn@2022-07-31,164.04735745396036,,,,,
2023-07-01,80661,PROGRESSIVE CORP/OH/,financials,core,67446094306.0,2022-06-30,0000080661-23-000006,585340036.0,same_accn@2023-01-31,115.22549314566277,,,,,
2023-07-01,87347,SLB LIMITED/NV,energy,core,50510000000.0,2022-06-30,0001564590-23-000762,1420188492.0,same_accn@2022-12-31,35.56570151393679,,,,,
2023-07-01,92122,SOUTHERN CO,utilities,extension,75800000000.0,2022-06-30,0000092122-23-000012,1088907919.0,same_accn@2023-01-31,69.61102833158843,,,,,
2023-07-01,93410,CHEVRON CORP,energy,core,283400000000.0,2022-06-30,0000093410-23-000009,1906674044.0,same_accn@2023-02-10,148.63578853019726,,,,,
2023-07-01,97476,TEXAS INSTRUMENTS INC,tech,core,140429302063.0,2022-06-30,0000097476-23-000007,906205795.0,same_accn@2023-01-24,154.96403006670246,,,,,
2023-07-01,97745,THERMO FISHER SCIENTIFIC INC.,industrials,extension,214582365000.0,2022-07-01,0000097745-23-000008,385430077.0,same_accn@2023-02-04,556.7348730804939,,,,,
2023-07-01,100885,UNION PACIFIC CORP,industrials,extension,131500000000.0,2022-06-30,0001437749-23-002959,611872981.0,same_accn@2023-02-03,214.9138858608957,,,,,
2023-07-01,101829,RTX Corp,industrials,extension,141816683821.0,2022-06-30,0000101829-23-000009,1464954584.0,same_accn@2023-01-31,96.80619820566396,,,,,
2023-07-01,104169,Walmart Inc.,consumer,core,186168142989.0,2022-07-29,0000104169-23-000020,2695655933.0,same_accn@2023-03-15,69.0622793176031,,,,,
2023-07-01,107263,"WILLIAMS COMPANIES, INC.",energy,core,36889420649.0,2022-06-30,0000107263-23-000007,1218562959.0,same_accn@2023-02-17,30.272888550028544,,,,,
2023-07-01,200406,JOHNSON & JOHNSON,healthcare,core,472000000000.0,2022-07-03,0000200406-23-000016,2604286303.0,same_accn@2023-02-10,181.23967378558993,,,,,
2023-07-01,310158,"Merck & Co., Inc.",healthcare,core,230820000000.0,2022-06-30,0001628280-23-005061,2538592467.0,same_accn@2023-01-31,90.92440121859072,,,,,
2023-07-01,310764,STRYKER CORP,healthcare,core,70965162853.0,2022-06-30,0000310764-23-000017,378831249.0,same_accn@2023-01-31,187.32658153287667,,,,,
2023-07-01,313616,DANAHER CORP /DE/,industrials,extension,167300000000.0,2022-07-01,0000313616-23-000087,728576886.0,same_accn@2023-02-03,229.6257309485934,,,,,
2023-07-01,315189,DEERE & CO,industrials,extension,115295045197.0,2022-04-29,0001558370-22-018703,298237257.0,same_accn@2022-11-30,386.5883369394053,,,,,
2023-07-01,316709,SCHWAB CHARLES CORP,financials,core,107700000000.0,2022-06-30,0000316709-23-000009,,no_fact_within_400d,,,,,,
2023-07-01,318154,AMGEN INC,healthcare,core,129940091621.0,2022-06-30,0000318154-23-000017,533976238.0,same_accn@2023-02-06,243.34433327536945,,,,,
2023-07-01,320187,"NIKE, Inc.",consumer,core,227999911203.0,2021-11-30,0000320187-22-000038,,no_fact_within_400d,,,,,,
2023-07-01,320193,Apple Inc.,tech,core,2830067000000.0,2022-03-25,0000320193-22-000108,15908118000.0,same_accn@2022-10-14,177.90080511095027,,,,,
2023-07-01,354950,"HOME DEPOT, INC.",consumer,core,308000000000.0,2022-07-29,0000354950-23-000059,1014955506.0,same_accn@2023-03-01,303.46157854135527,,,,,
2023-07-01,707549,LAM RESEARCH CORP,tech,core,77032123135.0,2021-12-26,0000707549-22-000107,136987792.0,same_accn@2022-08-22,562.3283798530018,,,,,
2023-07-01,713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,64600000000.0,2022-06-30,0000713676-23-000020,399682159.0,same_accn@2023-02-03,161.628430354831,,,,,
2023-07-01,715957,"DOMINION ENERGY, INC",utilities,extension,66300000000.0,2022-06-30,0000950170-23-003287,835193617.0,same_accn@2023-02-15,79.38279058950232,,,,,
2023-07-01,718877,"Activision Blizzard, Inc.",tech,core,60436471136.0,2022-06-30,0001628280-23-004842,784274126.0,same_accn@2023-02-16,77.06039142747392,,,,,
