chunk_id,section_type,primary_tier,field,judgment,field_note,example_note,source,method
CHK-e48ff27b818f8f9d,MDA,A,red_flags,agree,,,model-auditor,
CHK-e48ff27b818f8f9d,MDA,A,distress_tier,agree,,,model-auditor,
CHK-e4db6e68025eb549,MDA,C,sentiment,agree,,,model-auditor,
CHK-e4db6e68025eb549,MDA,C,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=MARGIN_COST_PRESSURE-REALIZED,,owner,bulk-ratified
CHK-e4db6e68025eb549,MDA,C,distress_tier,agree,,,model-auditor,
CHK-e5bf4c921a594f50,MDA,D,sentiment,agree,,,model-auditor,
CHK-e5bf4c921a594f50,MDA,D,red_flags,agree,,,model-auditor,
CHK-e5bf4c921a594f50,MDA,D,distress_tier,agree,,,model-auditor,
CHK-e61d787afb309069,MDA,D,sentiment,agree,,,model-auditor,
CHK-e61d787afb309069,MDA,D,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=(no flags),,owner,bulk-ratified
CHK-e61d787afb309069,MDA,D,distress_tier,agree,,,model-auditor,
CHK-e6250cd26ed8326f,MDA,A,sentiment,agree,,,model-auditor,
CHK-e6250cd26ed8326f,MDA,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=IMPAIRMENT_WRITEDOWN-HYPOTHETICAL; TRADE_POLICY_EXPOSURE-HYPOTHETICAL; SUPPLY_INPUT_CONSTRAINT-HYPOTHETICAL; LEGAL_REGULATORY_ACTION-HYPOTHETICAL; MARGIN_COST_PRESSURE-HYPOTHETICAL,,owner,bulk-ratified
CHK-e6250cd26ed8326f,MDA,A,distress_tier,agree,,,model-auditor,
CHK-e67ce6bc9d4d69d9,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-e67ce6bc9d4d69d9,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-e67ce6bc9d4d69d9,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-e67ce6bc9d4d69d9,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-e6946ca060d0a8ff,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-e6946ca060d0a8ff,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-e6946ca060d0a8ff,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-e6946ca060d0a8ff,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-e6a37610b8769959,MDA,D,sentiment,agree,,,model-auditor,
CHK-e6a37610b8769959,MDA,D,red_flags,agree,,,model-auditor,
CHK-e6a37610b8769959,MDA,D,distress_tier,agree,,,model-auditor,
CHK-e6eb4842fe47b268,RISK_FACTORS,D,red_flags,agree,,,model-auditor,
CHK-e6eb4842fe47b268,RISK_FACTORS,D,distress_tier,agree,,,model-auditor,
CHK-e7538505b191c9fd,RISK_FACTORS,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=LEGAL_REGULATORY_ACTION-HYPOTHETICAL; MARGIN_COST_PRESSURE-HYPOTHETICAL,,owner,bulk-ratified
CHK-e7538505b191c9fd,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-e87f33fa020d37e7,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-e87f33fa020d37e7,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-e87f33fa020d37e7,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-e87f33fa020d37e7,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-e8b48954fc07604a,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-e8b48954fc07604a,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-e8b48954fc07604a,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-e8b48954fc07604a,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-eabab8fd53f7afa4,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-eabab8fd53f7afa4,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-eabab8fd53f7afa4,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-eabab8fd53f7afa4,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-eacf8153709cee7f,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-eacf8153709cee7f,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-ec9c87b8d43e46e9,MDA,B,sentiment,agree,,,model-auditor,
CHK-ec9c87b8d43e46e9,MDA,B,red_flags,agree,,,model-auditor,
CHK-ec9c87b8d43e46e9,MDA,B,distress_tier,agree,,,model-auditor,
CHK-ecfcc62665911378,MDA,C,sentiment,agree,,,model-auditor,
CHK-ecfcc62665911378,MDA,C,red_flags,agree,,,model-auditor,
CHK-ecfcc62665911378,MDA,C,distress_tier,agree,,,model-auditor,
CHK-ed1212d8058db87d,MDA,A,sentiment,agree,,,model-auditor,
CHK-ed1212d8058db87d,MDA,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=high): correct=(no flags),,owner,bulk-ratified
CHK-ed1212d8058db87d,MDA,A,distress_tier,disagree,owner-ratified adjudicator ruling (conf=medium): correct=(no flags),,owner,explicit
CHK-ed5eadf97ba8d2e2,MDA,B,sentiment,agree,,,model-auditor,
CHK-ed5eadf97ba8d2e2,MDA,B,red_flags,agree,,,model-auditor,
CHK-ed5eadf97ba8d2e2,MDA,B,distress_tier,agree,,,model-auditor,
CHK-edee526ead997236,RISK_FACTORS,A,red_flags,agree,owner-ratified adjudicator ruling (conf=medium): stored label stands,,owner,bulk-ratified
CHK-edee526ead997236,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-ef45841b13a70a29,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-ef45841b13a70a29,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-ef45841b13a70a29,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-ef45841b13a70a29,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-f057d33c4569dba2,MDA,B,sentiment,agree,,,model-auditor,
CHK-f057d33c4569dba2,MDA,B,red_flags,disagree,,,model-adjudicator,
CHK-f057d33c4569dba2,MDA,B,distress_tier,agree,,,model-auditor,
CHK-f0a4156898144c9e,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-f0a4156898144c9e,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-f0a4156898144c9e,EX99_PRESS_RELEASE,B,red_flags,disagree,,,model-adjudicator,
CHK-f0a4156898144c9e,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-f0f41dd27c073ee3,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-f0f41dd27c073ee3,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-f17c4c21c37c3cfd,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-f17c4c21c37c3cfd,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-f17c4c21c37c3cfd,EX99_PRESS_RELEASE,B,red_flags,disagree,,,model-adjudicator,
CHK-f17c4c21c37c3cfd,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-f182137ef57e6857,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-f182137ef57e6857,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-f19db19d49816c95,RISK_FACTORS,D,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=SUPPLY_INPUT_CONSTRAINT-REALIZED; MARGIN_COST_PRESSURE-HYPOTHETICAL,,owner,bulk-ratified
CHK-f19db19d49816c95,RISK_FACTORS,D,distress_tier,agree,,,model-auditor,
CHK-f201c5d9b84f4d83,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-f201c5d9b84f4d83,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-f201c5d9b84f4d83,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-f201c5d9b84f4d83,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-f37c2dc42fa71095,MDA,A,sentiment,agree,,,model-auditor,
CHK-f37c2dc42fa71095,MDA,A,red_flags,agree,,,model-auditor,
CHK-f37c2dc42fa71095,MDA,A,distress_tier,disagree,,,model-adjudicator,
CHK-f3c05b72c0a232e0,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-f3c05b72c0a232e0,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-f3c05b72c0a232e0,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-f3c05b72c0a232e0,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-f40924b77ec1535a,MDA,D,sentiment,agree,,,model-auditor,
CHK-f40924b77ec1535a,MDA,D,red_flags,disagree,,,model-adjudicator,
CHK-f40924b77ec1535a,MDA,D,distress_tier,agree,,,model-auditor,
CHK-f48d551bd3a90b44,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-f48d551bd3a90b44,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-f48d551bd3a90b44,EX99_PRESS_RELEASE,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=LEGAL_REGULATORY_ACTION-HYPOTHETICAL; TRADE_POLICY_EXPOSURE-HYPOTHETICAL; IMPAIRMENT_WRITEDOWN-HYPOTHETICAL; SUPPLY_INPUT_CONSTRAINT-HYPOTHETICAL; MARGIN_COST_PRESSURE-HYPOTHETICAL,,owner,bulk-ratified
CHK-f48d551bd3a90b44,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-f4cc8f311b031de8,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-f4cc8f311b031de8,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-f50efc4f79f92aba,RISK_FACTORS,B,red_flags,disagree,,,model-adjudicator,
CHK-f50efc4f79f92aba,RISK_FACTORS,B,distress_tier,agree,,,model-auditor,
CHK-f71e38c6bf598662,MDA,B,sentiment,agree,,,model-auditor,
CHK-f71e38c6bf598662,MDA,B,red_flags,agree,,,model-auditor,
CHK-f71e38c6bf598662,MDA,B,distress_tier,agree,,,model-auditor,
CHK-f76b79fc7069ee7b,MDA,C,sentiment,agree,,,model-auditor,
CHK-f76b79fc7069ee7b,MDA,C,red_flags,agree,,,model-auditor,
CHK-f76b79fc7069ee7b,MDA,C,distress_tier,agree,,,model-auditor,
CHK-f7d5f42da5371f07,MDA,C,sentiment,agree,,,model-auditor,
CHK-f7d5f42da5371f07,MDA,C,red_flags,agree,,,model-auditor,
CHK-f7d5f42da5371f07,MDA,C,distress_tier,agree,,,model-auditor,
CHK-f831156d69ad89ab,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-f831156d69ad89ab,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-f835bf31a628d2d1,MDA,D,sentiment,agree,,,model-auditor,
CHK-f835bf31a628d2d1,MDA,D,red_flags,agree,,,model-auditor,
CHK-f835bf31a628d2d1,MDA,D,distress_tier,agree,,,model-auditor,
CHK-f8d0455ae0b2c881,MDA,C,sentiment,agree,,,model-auditor,
CHK-f8d0455ae0b2c881,MDA,C,red_flags,agree,,,model-auditor,
CHK-f8d0455ae0b2c881,MDA,C,distress_tier,agree,,,model-auditor,
CHK-fa4e8fc7905256b1,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-fa4e8fc7905256b1,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-fb0e7c9ca6bf58b6,RISK_FACTORS,D,red_flags,agree,,,model-auditor,
CHK-fb0e7c9ca6bf58b6,RISK_FACTORS,D,distress_tier,agree,,,model-auditor,
CHK-fb32e585a26a5d81,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-fb32e585a26a5d81,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-fb32e585a26a5d81,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-fb32e585a26a5d81,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-fb62eba16dc251ce,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-fb62eba16dc251ce,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-fb62eba16dc251ce,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-fb62eba16dc251ce,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-fb6b826d4587a845,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-fb6b826d4587a845,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-fb7618957d807c18,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-fb7618957d807c18,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-fb7618957d807c18,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-fb7618957d807c18,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-fb76d50bc8c28177,MDA,A,sentiment,agree,,,model-auditor,
CHK-fb76d50bc8c28177,MDA,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=(no flags),,owner,bulk-ratified
CHK-fb76d50bc8c28177,MDA,A,distress_tier,disagree,owner-ratified adjudicator ruling (conf=high): correct=(no flags),,owner,bulk-ratified
CHK-fb98288f464dde30,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-fb98288f464dde30,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-fbd6b76434f59dc9,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-fbd6b76434f59dc9,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-fce3210a0898ec84,RISK_FACTORS,D,red_flags,agree,,,model-auditor,
CHK-fce3210a0898ec84,RISK_FACTORS,D,distress_tier,agree,,,model-auditor,
CHK-fe8029229aaac684,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-fe8029229aaac684,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-fe8029229aaac684,EX99_PRESS_RELEASE,A,red_flags,disagree,,,model-adjudicator,
CHK-fe8029229aaac684,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-fe9199c12d714cd8,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-fe9199c12d714cd8,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-fed17f438da895cd,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-fed17f438da895cd,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-fed17f438da895cd,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-fed17f438da895cd,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
